latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.75,4.8500004,175.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),wind_speed_200m (km/h),is_day ()
2023-09-20T22:00,20.8,75,0.00,50,36.7,0
2023-09-20T23:00,20.6,75,0.00,68,37.8,0
2023-09-21T00:00,20.9,70,0.00,70,36.8,0
2023-09-21T01:00,20.9,71,0.00,53,38.5,0
2023-09-21T02:00,20.5,74,0.00,37,40.4,0
2023-09-21T03:00,20.0,74,0.00,83,41.7,0
2023-09-21T04:00,19.9,74,0.00,80,41.3,0
2023-09-21T05:00,20.0,72,0.00,65,41.7,0
2023-09-21T06:00,20.9,68,0.00,100,41.9,1
2023-09-21T07:00,21.5,67,0.00,100,45.4,1
2023-09-21T08:00,22.1,65,0.00,100,49.1,1
2023-09-21T09:00,22.8,62,0.00,100,53.0,1
2023-09-21T10:00,23.5,60,0.00,85,52.5,1
2023-09-21T11:00,24.0,60,0.00,100,59.9,1
2023-09-21T12:00,24.2,57,0.00,100,55.0,1
2023-09-21T13:00,24.6,58,0.00,100,49.9,1
2023-09-21T14:00,22.1,71,0.00,100,54.0,1
2023-09-21T15:00,21.3,75,0.80,100,51.8,1
2023-09-21T16:00,20.1,77,2.80,100,35.5,1
2023-09-21T17:00,18.4,84,6.90,100,36.1,1
2023-09-21T18:00,17.3,83,7.60,100,5.7,0
2023-09-21T19:00,17.3,84,2.40,96,8.2,0
2023-09-21T20:00,16.8,87,0.00,100,6.8,0
2023-09-21T21:00,16.4,91,0.30,96,8.3,0
2023-09-21T22:00,16.6,88,0.70,92,7.9,0
2023-09-21T23:00,16.6,87,0.00,89,6.0,0
2023-09-22T00:00,16.3,89,0.00,51,9.5,0
2023-09-22T01:00,16.1,92,0.00,78,19.3,0
2023-09-22T02:00,16.1,91,0.00,97,29.0,0
2023-09-22T03:00,16.3,78,0.00,100,25.1,0
2023-09-22T04:00,15.4,88,0.10,31,23.5,0
2023-09-22T05:00,15.1,87,0.00,23,27.0,0
2023-09-22T06:00,15.4,83,0.00,17,25.9,1
2023-09-22T07:00,15.6,79,0.00,39,28.3,1
2023-09-22T08:00,16.5,69,0.00,13,24.7,1
2023-09-22T09:00,17.9,61,0.00,20,22.1,1
2023-09-22T10:00,18.4,62,0.00,7,21.9,1
2023-09-22T11:00,18.8,60,0.00,39,23.9,1
2023-09-22T12:00,21.1,46,0.00,69,23.7,1
2023-09-22T13:00,20.2,51,0.70,85,25.3,1
2023-09-22T14:00,20.9,60,0.80,95,20.9,1
2023-09-22T15:00,19.3,53,2.30,100,14.2,1
2023-09-22T16:00,17.3,72,2.80,97,19.3,1
2023-09-22T17:00,17.8,66,0.60,96,12.6,1
2023-09-22T18:00,16.1,69,0.10,97,3.1,0
2023-09-22T19:00,15.4,76,0.00,80,4.0,0
2023-09-22T20:00,14.9,77,0.00,59,8.7,0
2023-09-22T21:00,14.4,79,0.00,78,12.7,0
2023-09-22T22:00,14.1,80,0.00,71,8.8,0
2023-09-22T23:00,13.3,81,0.10,84,10.2,0
2023-09-23T00:00,13.4,86,0.00,66,7.2,0
2023-09-23T01:00,13.3,78,0.00,87,7.0,0
2023-09-23T02:00,12.8,73,0.00,73,9.1,0
2023-09-23T03:00,12.5,73,0.00,39,10.8,0
2023-09-23T04:00,11.6,77,0.00,13,12.9,0
2023-09-23T05:00,10.1,97,0.00,9,10.0,0
2023-09-23T06:00,9.5,97,0.00,37,19.0,1
2023-09-23T07:00,10.9,93,0.00,29,22.5,1
2023-09-23T08:00,13.8,81,0.00,25,18.7,1
2023-09-23T09:00,16.1,67,0.00,5,9.4,1
2023-09-23T10:00,17.7,54,0.00,3,6.7,1
2023-09-23T11:00,18.2,52,0.00,3,8.9,1
2023-09-23T12:00,19.7,46,0.00,29,11.6,1
2023-09-23T13:00,20.4,41,0.10,32,16.2,1
2023-09-23T14:00,20.3,43,0.10,28,22.6,1
2023-09-23T15:00,18.9,55,0.10,8,18.8,1
2023-09-23T16:00,19.3,51,0.00,17,14.5,1
2023-09-23T17:00,17.9,56,0.00,14,19.5,1
2023-09-23T18:00,17.3,50,0.00,8,20.2,0
2023-09-23T19:00,16.6,58,0.00,0,19.6,0
2023-09-23T20:00,15.7,60,0.00,0,20.2,0
2023-09-23T21:00,14.8,64,0.00,1,22.5,0
2023-09-23T22:00,14.2,63,0.00,0,24.5,0
2023-09-23T23:00,13.8,62,0.00,0,28.0,0
2023-09-24T00:00,12.8,72,0.00,0,30.4,0
2023-09-24T01:00,12.4,75,0.00,0,29.1,0
2023-09-24T02:00,12.1,76,0.00,0,30.5,0
2023-09-24T03:00,12.2,76,0.00,0,31.1,0
2023-09-24T04:00,12.6,75,0.00,0,31.2,0
2023-09-24T05:00,11.9,76,0.00,0,30.9,0
2023-09-24T06:00,10.4,85,0.00,1,21.6,1
2023-09-24T07:00,11.2,81,0.00,0,20.8,1
2023-09-24T08:00,12.0,77,0.00,0,20.7,1
2023-09-24T09:00,14.1,68,0.00,0,19.1,1
2023-09-24T10:00,15.8,60,0.00,0,16.7,1
2023-09-24T11:00,17.8,53,0.00,1,15.8,1
2023-09-24T12:00,20.6,44,0.00,0,15.7,1
2023-09-24T13:00,21.7,40,0.00,0,13.7,1
2023-09-24T14:00,22.2,39,0.00,0,11.2,1
2023-09-24T15:00,22.1,40,0.00,2,8.8,1
2023-09-24T16:00,21.8,42,0.00,16,6.9,1
2023-09-24T17:00,21.1,47,0.00,22,7.4,1
2023-09-24T18:00,19.9,47,0.00,13,3.3,0
2023-09-24T19:00,18.4,54,0.00,13,2.9,0
2023-09-24T20:00,17.7,57,0.00,18,2.9,0
2023-09-24T21:00,16.7,58,0.00,18,4.7,0
2023-09-24T22:00,16.0,61,0.00,17,6.0,0
2023-09-24T23:00,15.3,65,0.00,31,6.3,0
2023-09-25T00:00,14.1,74,0.00,61,5.3,0
2023-09-25T01:00,13.4,80,0.00,38,2.9,0
2023-09-25T02:00,12.6,84,0.00,21,2.2,0
2023-09-25T03:00,12.1,83,0.00,22,4.0,0
2023-09-25T04:00,12.1,83,0.00,7,5.4,0
2023-09-25T05:00,12.2,80,0.00,3,6.2,0
2023-09-25T06:00,10.5,97,0.00,7,7.5,1
2023-09-25T07:00,10.7,94,0.00,3,6.0,1
2023-09-25T08:00,13.0,79,0.00,2,5.8,1
2023-09-25T09:00,16.1,65,0.00,8,7.1,1
2023-09-25T10:00,19.3,58,0.00,9,7.2,1
2023-09-25T11:00,21.2,57,0.00,1,6.3,1
2023-09-25T12:00,23.3,45,0.00,0,4.4,1
2023-09-25T13:00,24.1,45,0.00,0,6.6,1
2023-09-25T14:00,25.0,43,0.00,1,8.9,1
2023-09-25T15:00,24.8,45,0.00,1,8.2,1
2023-09-25T16:00,24.3,46,0.00,0,8.6,1
2023-09-25T17:00,23.5,48,0.00,0,7.6,1
2023-09-25T18:00,22.3,51,0.00,4,6.2,0
2023-09-25T19:00,20.0,61,0.00,7,10.1,0
2023-09-25T20:00,19.2,61,0.00,5,9.6,0
2023-09-25T21:00,18.6,66,0.00,1,3.1,0
2023-09-25T22:00,17.9,69,0.00,1,2.0,0
2023-09-25T23:00,17.1,71,0.00,1,3.4,0
2023-09-26T00:00,15.5,77,0.00,0,1.9,0
2023-09-26T01:00,14.7,82,0.00,0,3.5,0
2023-09-26T02:00,13.6,82,0.00,0,5.9,0
2023-09-26T03:00,12.8,84,0.00,1,6.3,0
2023-09-26T04:00,12.4,84,0.00,2,5.8,0
2023-09-26T05:00,12.8,83,0.00,5,7.1,0
2023-09-26T06:00,11.7,88,0.00,33,10.9,1
2023-09-26T07:00,12.7,87,0.00,49,14.8,1
2023-09-26T08:00,15.8,67,0.00,23,17.7,1
2023-09-26T09:00,18.3,61,0.00,21,18.4,1
2023-09-26T10:00,21.2,53,0.00,29,13.1,1
2023-09-26T11:00,23.0,50,0.00,31,11.3,1
2023-09-26T12:00,25.1,42,0.00,35,10.0,1
2023-09-26T13:00,26.9,34,0.00,34,9.3,1
2023-09-26T14:00,27.7,31,0.00,48,6.9,1
2023-09-26T15:00,27.6,34,0.00,58,4.0,1
2023-09-26T16:00,27.1,35,0.00,56,2.9,1
2023-09-26T17:00,26.1,37,0.00,63,2.3,1
2023-09-26T18:00,24.0,32,0.00,92,2.7,0
2023-09-26T19:00,21.9,44,0.00,96,5.8,0
2023-09-26T20:00,20.6,47,0.00,98,7.1,0
2023-09-26T21:00,19.1,57,0.00,91,5.5,0
2023-09-26T22:00,18.8,53,0.00,73,3.7,0
2023-09-26T23:00,17.8,59,0.00,13,1.8,0
2023-09-27T00:00,15.8,75,0.00,2,7.7,0
2023-09-27T01:00,15.6,76,0.00,4,7.1,0
2023-09-27T02:00,14.4,83,0.00,9,5.9,0
2023-09-27T03:00,14.4,81,0.00,24,1.4,0
2023-09-27T04:00,13.3,81,0.00,28,2.6,0
2023-09-27T05:00,13.1,80,0.00,5,3.8,0
2023-09-27T06:00,12.8,84,0.00,19,1.1,1
2023-09-27T07:00,14.5,79,0.00,49,2.5,1
2023-09-27T08:00,16.8,71,0.00,53,0.4,1
2023-09-27T09:00,19.1,64,0.00,46,1.8,1
2023-09-27T10:00,21.8,51,0.00,61,3.9,1
2023-09-27T11:00,24.4,41,0.00,81,7.8,1
2023-09-27T12:00,26.6,40,0.00,95,9.0,1
2023-09-27T13:00,27.3,38,0.00,96,7.7,1
2023-09-27T14:00,27.5,35,0.00,83,6.6,1
2023-09-27T15:00,27.8,38,0.00,79,10.5,1
2023-09-27T16:00,27.2,39,0.00,68,6.8,1
2023-09-27T17:00,25.9,43,0.00,100,9.5,1
2023-09-27T18:00,24.2,43,0.00,100,18.4,0
2023-09-27T19:00,22.8,50,0.00,100,23.9,0
2023-09-27T20:00,22.1,50,0.00,100,19.8,0
2023-09-27T21:00,21.4,45,0.00,100,17.9,0
2023-09-27T22:00,20.8,44,0.00,100,17.1,0
2023-09-27T23:00,20.1,45,0.00,100,20.9,0
2023-09-28T00:00,18.2,67,0.00,100,18.4,0
2023-09-28T01:00,17.6,71,0.00,91,16.7,0
2023-09-28T02:00,17.1,69,0.00,100,16.7,0
2023-09-28T03:00,16.8,69,0.00,100,12.5,0
2023-09-28T04:00,16.3,71,0.00,100,3.3,0
2023-09-28T05:00,16.0,72,0.00,79,2.9,0
2023-09-28T06:00,16.2,81,0.00,70,3.9,1
2023-09-28T07:00,17.6,78,0.00,98,4.8,1
2023-09-28T08:00,19.8,67,0.00,97,9.9,1
2023-09-28T09:00,21.8,58,0.00,97,13.6,1
2023-09-28T10:00,24.5,50,0.00,79,15.1,1
2023-09-28T11:00,26.4,46,0.00,72,9.7,1
2023-09-28T12:00,26.8,46,0.00,61,6.2,1
2023-09-28T13:00,28.3,42,0.00,54,5.2,1
2023-09-28T14:00,29.0,39,0.00,50,4.6,1
2023-09-28T15:00,29.2,37,0.00,35,3.7,1
2023-09-28T16:00,28.7,38,0.00,41,4.2,1
2023-09-28T17:00,27.6,42,0.00,45,4.7,1
2023-09-28T18:00,25.6,48,0.00,48,5.2,0
2023-09-28T19:00,23.8,58,0.00,48,7.4,0
2023-09-28T20:00,23.2,54,0.00,25,8.7,0
2023-09-28T21:00,22.7,56,0.00,5,8.9,0
2023-09-28T22:00,21.5,58,0.00,0,11.0,0
2023-09-28T23:00,20.7,59,0.00,1,16.9,0
2023-09-29T00:00,19.2,69,0.00,4,14.5,0
2023-09-29T01:00,18.4,71,0.00,0,18.4,0
2023-09-29T02:00,18.5,68,0.00,0,19.9,0
2023-09-29T03:00,18.4,68,0.00,2,20.3,0
2023-09-29T04:00,18.7,66,0.00,7,15.7,0
2023-09-29T05:00,19.0,65,0.00,9,8.4,0
2023-09-29T06:00,17.2,74,0.00,16,1.6,1
2023-09-29T07:00,18.1,70,0.00,1,3.6,1
2023-09-29T08:00,20.1,61,0.00,12,7.2,1
2023-09-29T09:00,22.4,53,0.00,23,5.4,1
2023-09-29T10:00,25.2,46,0.00,12,4.7,1
2023-09-29T11:00,27.0,44,0.00,0,8.7,1
2023-09-29T12:00,28.1,46,0.00,10,9.8,1
2023-09-29T13:00,29.2,41,0.00,14,11.6,1
2023-09-29T14:00,29.7,38,0.00,33,12.0,1
2023-09-29T15:00,29.8,36,0.00,67,18.4,1
2023-09-29T16:00,29.0,38,0.00,71,25.6,1
2023-09-29T17:00,26.7,47,0.00,43,22.9,1
2023-09-29T18:00,25.4,53,0.00,16,26.4,0
2023-09-29T19:00,24.0,59,0.00,91,28.5,0
2023-09-29T20:00,23.4,61,0.00,73,25.5,0
2023-09-29T21:00,22.1,68,0.00,42,23.0,0
2023-09-29T22:00,21.6,68,0.00,76,22.8,0
2023-09-29T23:00,21.1,67,0.00,100,22.0,0
2023-09-30T00:00,20.9,63,0.00,100,24.6,0
2023-09-30T01:00,20.7,62,0.00,100,24.6,0
2023-09-30T02:00,20.3,61,0.00,95,24.9,0
2023-09-30T03:00,19.7,64,0.00,82,23.5,0
2023-09-30T04:00,19.1,66,0.00,69,25.4,0
2023-09-30T05:00,18.3,67,0.00,49,25.0,0
2023-09-30T06:00,18.3,68,0.00,91,26.7,1
2023-09-30T07:00,18.2,68,0.00,82,27.1,1
2023-09-30T08:00,19.4,64,0.00,71,22.9,1
2023-09-30T09:00,20.9,58,0.00,64,18.2,1
2023-09-30T10:00,22.2,53,0.00,98,15.5,1
2023-09-30T11:00,23.4,47,0.00,100,13.2,1
2023-09-30T12:00,24.8,43,0.00,100,15.3,1
2023-09-30T13:00,25.2,42,0.00,93,18.1,1
2023-09-30T14:00,25.4,42,0.00,83,17.4,1
2023-09-30T15:00,25.6,42,0.00,57,19.8,1
2023-09-30T16:00,25.5,45,0.00,32,21.3,1
2023-09-30T17:00,24.3,45,0.00,14,22.9,1
2023-09-30T18:00,21.7,52,0.00,11,20.0,0
2023-09-30T19:00,20.5,57,0.00,14,18.7,0
2023-09-30T20:00,19.8,59,0.00,9,18.7,0
2023-09-30T21:00,19.0,64,0.00,5,18.4,0
2023-09-30T22:00,18.3,69,0.00,7,18.9,0
2023-09-30T23:00,17.7,72,0.00,3,19.1,0
2023-10-01T00:00,16.3,74,0.00,1,18.4,0
2023-10-01T01:00,15.6,75,0.00,0,18.8,0
2023-10-01T02:00,15.3,76,0.00,3,17.8,0
2023-10-01T03:00,14.8,78,0.00,1,17.5,0
2023-10-01T04:00,14.8,77,0.00,22,18.2,0
2023-10-01T05:00,14.3,78,0.00,69,17.2,0
2023-10-01T06:00,13.2,81,0.00,58,10.0,1
2023-10-01T07:00,14.4,78,0.00,55,6.6,1
2023-10-01T08:00,16.2,72,0.00,29,5.2,1
2023-10-01T09:00,18.1,63,0.00,21,5.1,1
2023-10-01T10:00,20.4,54,0.00,16,1.8,1
2023-10-01T11:00,22.5,48,0.00,12,3.7,1
2023-10-01T12:00,24.3,48,0.00,13,5.6,1
2023-10-01T13:00,25.8,41,0.00,9,5.4,1
2023-10-01T14:00,26.7,39,0.00,19,5.8,1
2023-10-01T15:00,27.1,39,0.00,21,6.2,1
2023-10-01T16:00,26.8,42,0.00,25,6.2,1
2023-10-01T17:00,25.6,49,0.00,27,7.2,1
2023-10-01T18:00,22.7,52,0.00,22,8.3,0
2023-10-01T19:00,21.1,58,0.00,25,8.0,0
2023-10-01T20:00,20.6,60,0.00,27,7.7,0
2023-10-01T21:00,20.2,60,0.00,31,9.8,0
2023-10-01T22:00,19.0,68,0.00,34,12.0,0
2023-10-01T23:00,18.3,71,0.00,29,15.3,0
2023-10-02T00:00,16.9,79,0.00,40,16.1,0
2023-10-02T01:00,16.4,80,0.00,25,19.9,0
2023-10-02T02:00,15.8,82,0.00,22,23.7,0
2023-10-02T03:00,15.6,82,0.00,18,26.6,0
2023-10-02T04:00,15.8,80,0.00,20,24.5,0
2023-10-02T05:00,16.1,80,0.00,31,23.1,0
2023-10-02T06:00,15.8,84,0.00,75,22.7,1
2023-10-02T07:00,16.8,83,0.00,76,25.2,1
2023-10-02T08:00,19.2,73,0.00,23,24.1,1
2023-10-02T09:00,21.5,62,0.00,7,21.0,1
2023-10-02T10:00,24.6,51,0.00,13,19.8,1
2023-10-02T11:00,27.1,44,0.00,33,27.4,1
2023-10-02T12:00,29.9,34,0.00,64,35.3,1
2023-10-02T13:00,30.6,33,0.00,93,40.0,1
2023-10-02T14:00,30.3,32,0.00,100,44.3,1
2023-10-02T15:00,29.8,33,0.00,3,46.1,1
2023-10-02T16:00,28.7,38,0.00,1,48.3,1
2023-10-02T17:00,27.5,43,0.00,0,49.7,1
2023-10-02T18:00,26.7,43,0.00,0,46.9,0
2023-10-02T19:00,25.2,48,0.00,1,49.5,0
2023-10-02T20:00,24.0,54,0.00,12,49.7,0
2023-10-02T21:00,23.1,59,0.00,16,50.8,0
2023-10-02T22:00,22.3,62,0.00,0,53.4,0
2023-10-02T23:00,21.8,65,0.00,1,53.3,0
2023-10-03T00:00,21.3,68,0.00,33,48.5,0
2023-10-03T01:00,21.0,70,0.00,69,46.7,0
2023-10-03T02:00,20.8,70,0.00,100,45.5,0
2023-10-03T03:00,20.6,72,0.00,99,38.1,0
2023-10-03T04:00,20.2,74,0.00,68,35.6,0
2023-10-03T05:00,19.8,76,0.00,5,30.8,0
2023-10-03T06:00,19.1,76,0.00,8,32.0,1
2023-10-03T07:00,19.5,75,0.00,12,31.2,1
2023-10-03T08:00,21.3,68,0.00,10,28.6,1
2023-10-03T09:00,23.2,64,0.00,39,24.2,1
2023-10-03T10:00,25.1,58,0.00,49,16.0,1
2023-10-03T11:00,27.3,49,0.00,27,5.4,1
2023-10-03T12:00,29.4,37,0.00,35,17.9,1
2023-10-03T13:00,28.2,39,0.00,68,17.1,1
2023-10-03T14:00,28.1,40,0.00,100,16.6,1
2023-10-03T15:00,27.3,38,0.00,91,7.4,1
2023-10-03T16:00,26.1,41,0.00,91,13.9,1
2023-10-03T17:00,25.2,44,0.00,89,45.5,1
2023-10-03T18:00,22.4,57,0.00,78,36.9,0
2023-10-03T19:00,21.8,56,0.00,87,28.1,0
2023-10-03T20:00,21.0,60,0.00,97,23.1,0
2023-10-03T21:00,19.6,65,0.00,88,20.7,0
2023-10-03T22:00,18.5,69,0.00,81,22.8,0
2023-10-03T23:00,17.8,73,0.00,84,23.8,0
2023-10-04T00:00,16.9,76,0.00,56,25.9,0
2023-10-04T01:00,16.5,76,0.00,65,29.1,0
2023-10-04T02:00,16.1,77,0.00,51,30.7,0
2023-10-04T03:00,15.3,80,0.00,0,31.8,0
2023-10-04T04:00,14.7,80,0.00,0,31.5,0
2023-10-04T05:00,13.4,87,0.00,52,31.3,0
2023-10-04T06:00,13.3,85,0.00,13,28.9,1
2023-10-04T07:00,14.2,81,0.00,4,30.9,1
2023-10-04T08:00,15.6,71,0.00,49,26.6,1
2023-10-04T09:00,17.0,63,0.00,45,27.1,1
2023-10-04T10:00,18.8,53,0.00,93,28.5,1
2023-10-04T11:00,19.7,48,0.00,96,24.8,1
2023-10-04T12:00,21.6,41,0.00,95,23.8,1
2023-10-04T13:00,21.4,43,0.00,96,24.5,1
2023-10-04T14:00,21.5,44,0.00,100,23.2,1
2023-10-04T15:00,21.6,45,0.00,93,23.0,1
2023-10-04T16:00,21.3,45,0.00,90,23.9,1
2023-10-04T17:00,20.7,47,0.00,83,22.8,1
2023-10-04T18:00,18.2,53,0.00,83,20.9,0
2023-10-04T19:00,17.1,55,0.00,78,21.4,0
2023-10-04T20:00,16.4,58,0.00,76,22.0,0
2023-10-04T21:00,15.6,62,0.00,82,20.2,0
2023-10-04T22:00,15.1,63,0.00,100,21.1,0
2023-10-04T23:00,14.4,65,0.00,87,20.6,0
2023-10-05T00:00,13.7,67,0.00,79,16.7,0
2023-10-05T01:00,12.6,74,0.00,49,16.0,0
2023-10-05T02:00,12.2,77,0.00,51,15.1,0
2023-10-05T03:00,12.1,76,0.00,65,13.7,0
2023-10-05T04:00,11.7,77,0.00,88,12.3,0
2023-10-05T05:00,11.2,79,0.00,93,12.6,0
2023-10-05T06:00,10.4,84,0.00,93,11.1,1
2023-10-05T07:00,8.9,93,0.00,94,10.1,1
2023-10-05T08:00,10.7,84,0.00,95,8.6,1
2023-10-05T09:00,13.1,74,0.00,90,11.5,1
2023-10-05T10:00,16.0,61,0.00,91,7.8,1
2023-10-05T11:00,18.9,42,0.00,100,3.9,1
2023-10-05T12:00,21.0,43,0.00,100,5.1,1
2023-10-05T13:00,22.2,38,0.00,100,7.2,1
2023-10-05T14:00,22.8,39,0.00,87,8.4,1
2023-10-05T15:00,23.0,39,0.00,81,8.3,1
2023-10-05T16:00,22.9,34,0.00,55,11.3,1
2023-10-05T17:00,22.2,32,0.00,91,15.1,1
2023-10-05T18:00,19.6,45,0.00,83,18.0,0
2023-10-05T19:00,18.0,51,0.00,72,20.3,0
2023-10-05T20:00,17.1,53,0.00,61,17.1,0
2023-10-05T21:00,16.6,55,0.00,83,18.2,0
2023-10-05T22:00,16.0,58,0.00,81,15.3,0
2023-10-05T23:00,15.4,58,0.00,81,16.7,0
2023-10-06T00:00,13.6,70,0.00,100,17.8,0
2023-10-06T01:00,12.4,76,0.00,100,14.7,0
2023-10-06T02:00,12.1,78,0.00,100,14.4,0
2023-10-06T03:00,11.6,78,0.00,100,14.5,0
2023-10-06T04:00,11.6,78,0.00,100,14.4,0
2023-10-06T05:00,11.2,78,0.00,98,15.4,0
2023-10-06T06:00,10.3,85,0.00,81,16.5,1
2023-10-06T07:00,11.0,83,0.00,69,14.8,1
2023-10-06T08:00,10.9,86,0.00,73,11.9,1
2023-10-06T09:00,12.7,77,0.00,77,9.7,1
2023-10-06T10:00,15.6,64,0.00,60,5.9,1
2023-10-06T11:00,18.5,54,0.00,47,5.1,1
2023-10-06T12:00,22.1,43,0.00,49,5.4,1
2023-10-06T13:00,23.5,33,0.00,43,5.9,1
2023-10-06T14:00,24.1,33,0.00,27,7.2,1
2023-10-06T15:00,24.4,33,0.00,13,7.5,1
2023-10-06T16:00,24.0,35,0.00,10,6.5,1
2023-10-06T17:00,23.1,36,0.00,9,5.8,1
2023-10-06T18:00,20.0,40,0.00,8,6.8,0
2023-10-06T19:00,18.0,48,0.00,23,9.2,0
2023-10-06T20:00,17.0,55,0.00,9,8.1,0
2023-10-06T21:00,15.9,61,0.00,27,6.8,0
2023-10-06T22:00,15.5,61,0.00,1,5.4,0
2023-10-06T23:00,14.7,63,0.00,0,5.6,0
2023-10-07T00:00,12.3,76,0.00,0,7.4,0
2023-10-07T01:00,12.1,72,0.00,0,6.8,0
2023-10-07T02:00,11.3,78,0.00,0,5.9,0
2023-10-07T03:00,10.2,81,0.00,0,5.2,0
2023-10-07T04:00,10.2,80,0.00,0,4.7,0
2023-10-07T05:00,10.3,78,0.00,0,4.5,0
2023-10-07T06:00,10.1,79,0.00,100,4.2,1
2023-10-07T07:00,10.2,83,0.00,100,6.5,1
2023-10-07T08:00,12.5,74,0.00,100,6.9,1
2023-10-07T09:00,15.0,64,0.00,93,6.5,1
2023-10-07T10:00,17.9,50,0.00,30,7.7,1
2023-10-07T11:00,20.5,37,0.00,0,11.5,1
2023-10-07T12:00,23.1,30,0.00,0,11.9,1
2023-10-07T13:00,24.5,26,0.00,0,11.6,1
2023-10-07T14:00,25.7,22,0.00,0,10.8,1
2023-10-07T15:00,26.0,23,0.00,0,14.1,1
2023-10-07T16:00,25.7,25,0.00,0,15.4,1
2023-10-07T17:00,24.3,31,0.00,0,19.2,1
2023-10-07T18:00,21.0,39,0.00,0,24.9,0
2023-10-07T19:00,19.7,42,0.00,0,27.8,0
2023-10-07T20:00,18.8,44,0.00,0,29.4,0
2023-10-07T21:00,18.2,43,0.00,0,28.3,0
2023-10-07T22:00,17.7,42,0.00,0,28.7,0
2023-10-07T23:00,17.1,44,0.00,0,26.1,0
2023-10-08T00:00,15.7,57,0.00,0,22.7,0
2023-10-08T01:00,14.7,60,0.00,0,16.2,0
2023-10-08T02:00,14.8,58,0.00,0,14.8,0
2023-10-08T03:00,13.4,65,0.00,0,15.5,0
2023-10-08T04:00,13.0,66,0.00,0,17.4,0
2023-10-08T05:00,11.9,72,0.00,1,14.9,0
2023-10-08T06:00,12.3,74,0.00,1,5.5,1
2023-10-08T07:00,13.4,74,0.00,0,1.0,1
2023-10-08T08:00,15.1,68,0.00,1,3.6,1
2023-10-08T09:00,17.1,60,0.00,5,4.7,1
2023-10-08T10:00,19.4,53,0.00,7,6.1,1
2023-10-08T11:00,22.1,46,0.00,5,5.8,1
2023-10-08T12:00,25.9,32,0.00,2,2.6,1
2023-10-08T13:00,27.4,28,0.00,1,3.1,1
2023-10-08T14:00,27.7,29,0.00,1,3.7,1
2023-10-08T15:00,28.2,30,0.00,1,4.9,1
2023-10-08T16:00,28.3,29,0.00,1,6.7,1
2023-10-08T17:00,27.5,30,0.00,1,5.8,1
2023-10-08T18:00,23.1,44,0.00,14,1.6,0
2023-10-08T19:00,21.0,54,0.00,15,2.9,0
2023-10-08T20:00,20.2,59,0.00,13,2.4,0
2023-10-08T21:00,19.6,59,0.00,13,2.6,0
2023-10-08T22:00,18.7,64,0.00,16,1.5,0
2023-10-08T23:00,17.6,70,0.00,13,1.5,0
2023-10-09T00:00,16.5,72,0.00,32,5.8,0
2023-10-09T01:00,15.7,78,0.00,35,8.8,0
2023-10-09T02:00,15.8,74,0.00,22,10.3,0
2023-10-09T03:00,15.2,72,0.00,15,10.7,0
2023-10-09T04:00,13.3,84,0.00,16,10.5,0
2023-10-09T05:00,12.7,85,0.00,18,11.6,0
2023-10-09T06:00,11.3,97,0.00,37,10.9,1
2023-10-09T07:00,12.0,95,0.00,40,13.0,1
2023-10-09T08:00,15.0,83,0.00,35,11.9,1
2023-10-09T09:00,18.5,66,0.00,29,8.3,1
2023-10-09T10:00,22.1,50,0.00,28,8.3,1
2023-10-09T11:00,25.3,42,0.00,32,8.8,1
2023-10-09T12:00,28.1,36,0.00,32,8.7,1
2023-10-09T13:00,29.3,33,0.00,34,7.1,1
2023-10-09T14:00,30.2,31,0.00,32,7.0,1
2023-10-09T15:00,30.5,31,0.00,26,6.9,1
2023-10-09T16:00,30.0,33,0.00,29,7.9,1
2023-10-09T17:00,28.4,40,0.00,39,8.3,1
2023-10-09T18:00,25.0,45,0.00,34,5.4,0
2023-10-09T19:00,22.7,53,0.00,29,4.1,0
2023-10-09T20:00,21.7,55,0.00,37,1.9,0
2023-10-09T21:00,20.8,60,0.00,32,2.6,0
2023-10-09T22:00,20.1,65,0.00,65,1.5,0
2023-10-09T23:00,18.6,71,0.00,72,0.8,0
2023-10-10T00:00,17.8,68,0.00,60,0.0,0
2023-10-10T01:00,17.3,70,0.00,57,1.8,0
2023-10-10T02:00,16.7,73,0.00,41,1.8,0
2023-10-10T03:00,16.3,77,0.00,40,1.0,0
2023-10-10T04:00,15.4,80,0.00,32,2.4,0
2023-10-10T05:00,14.1,84,0.00,55,3.5,0
2023-10-10T06:00,13.2,97,0.00,99,2.9,1
2023-10-10T07:00,14.5,92,0.00,97,7.0,1
2023-10-10T08:00,17.0,78,0.00,76,9.2,1
2023-10-10T09:00,19.4,68,0.00,62,7.4,1
2023-10-10T10:00,21.8,58,0.00,63,4.4,1
2023-10-10T11:00,24.1,51,0.00,66,1.5,1
2023-10-10T12:00,27.4,40,0.00,64,4.0,1
2023-10-10T13:00,28.3,37,0.00,47,5.9,1
2023-10-10T14:00,29.1,32,0.00,37,6.0,1
2023-10-10T15:00,29.4,29,0.00,26,5.6,1
2023-10-10T16:00,29.1,32,0.00,18,5.4,1
2023-10-10T17:00,27.8,38,0.00,11,3.6,1
2023-10-10T18:00,24.0,49,0.00,11,4.3,0
2023-10-10T19:00,22.2,56,0.00,10,4.3,0
